"Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Revolving_Bal_Per_Limit,Avg_Transaction_Value,Churn"
"38,0,36,4,1,2,1679.0,0,0.658,4771,81,0.761,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,58.901234567901234,0"
"36,2,25,5,2,3,1691.0,0,0.865,2716,63,0.703,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,43.111111111111114,1"
"46,2,35,4,2,3,2888.0,1641,0.976,3703,61,1.179,0.568,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.568213296398892,60.704918032786885,0"
"58,1,46,5,3,1,1871.0,1339,0.79,4553,90,0.731,0.716,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.7156600748262961,50.58888888888889,0"
"44,2,34,5,1,3,3226.0,2517,0.818,4317,81,0.884,0.78,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.7802231866088035,53.2962962962963,0"
"41,5,31,3,3,1,12114.0,1379,0.676,3964,90,0.837,0.114,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.113835231963018,44.044444444444444,0"
"42,3,36,6,3,1,4959.0,1483,0.902,4286,71,0.614,0.299,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.299052228271829,60.36619718309859,0"
"42,4,36,3,2,3,10374.0,599,0.635,4240,63,0.853,0.058,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.057740505108926164,67.3015873015873,0"
"45,1,35,3,3,2,1438.3,1080,0.802,4425,79,0.717,0.751,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.7508864631857054,56.0126582278481,0"
"44,2,32,5,3,3,1486.0,849,0.621,2380,43,0.87,0.571,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.5713324360699865,55.348837209302324,1"
"41,3,33,3,3,3,2542.0,0,0.587,4087,73,0.78,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,55.986301369863014,0"
"35,2,36,5,3,3,1931.0,0,0.862,2482,40,0.6,0.0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.0,62.05,1"
"48,3,39,3,3,4,1644.0,500,0.784,2450,45,0.406,0.304,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.30413625304136255,54.44444444444444,1"
"43,2,36,4,1,3,2283.0,0,0.899,4088,66,0.886,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,61.93939393939394,0"
"36,1,36,3,2,2,4943.0,1204,0.417,4024,82,0.783,0.244,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.2435767752377099,49.073170731707314,0"
"44,2,36,5,3,4,1438.3,0,0.602,2100,54,0.588,0.0,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,38.888888888888886,1"
"43,3,28,3,1,3,1438.3,0,0.83,4482,54,0.636,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,83.0,0"
"52,2,45,4,2,3,1438.3,0,0.744,4737,80,0.818,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,59.2125,0"
"61,0,36,4,3,4,1760.0,0,0.457,2285,46,0.643,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,49.67391304347826,1"
"50,3,39,4,4,3,1852.0,0,0.801,4339,82,0.783,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.0,52.91463414634146,0"
"43,2,25,3,2,3,2049.0,1530,1.344,4521,70,0.628,0.747,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.746705710102489,64.58571428571429,0"
"48,3,43,3,3,3,1670.0,0,0.707,2790,37,0.321,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,75.4054054054054,1"
"35,3,29,4,2,3,1511.0,864,0.712,4823,64,0.829,0.572,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.57180675049636,75.359375,0"
"39,1,36,4,2,1,6018.0,0,0.703,4355,78,0.857,0.0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0,55.833333333333336,0"
"59,0,48,4,2,2,3030.0,1251,0.694,4724,71,0.775,0.413,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.41287128712871285,66.53521126760563,0"
"58,4,39,3,1,3,2755.0,1483,0.806,4394,75,0.63,0.538,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5382940108892922,58.586666666666666,0"
"51,4,37,6,2,2,8783.0,2142,0.662,4425,83,0.766,0.244,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.24388022315837413,53.31325301204819,0"
"64,1,36,4,3,1,1861.0,1677,0.742,5225,94,0.679,0.901,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.9011284255776464,55.58510638297872,0"
"50,2,40,6,4,3,13709.0,813,0.65,2511,40,0.6,0.059,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.05930410679115909,62.775,1"
"46,3,41,5,3,2,4710.0,0,0.717,2690,43,0.955,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.0,62.55813953488372,1"
"49,4,39,6,3,2,17285.0,1853,0.882,4787,60,0.714,0.107,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.10720277697425513,79.78333333333333,0"
"53,3,40,5,2,3,1438.3,661,0.573,4463,87,0.812,0.46,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.4595703260793993,51.298850574712645,0"
"54,2,44,6,3,2,7866.0,0,0.76,4238,55,0.719,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,77.05454545454545,0"
"42,1,36,4,3,1,2190.0,1299,0.938,5026,77,0.711,0.593,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5931506849315068,65.27272727272727,0"
"43,4,30,4,1,3,4829.0,1153,0.534,4778,65,0.97,0.239,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.2387657900186374,73.50769230769231,0"
"46,3,36,5,1,1,3210.0,2081,0.615,3962,62,0.938,0.648,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6482866043613708,63.903225806451616,0"
"38,0,32,6,3,3,1755.0,750,0.659,5000,79,0.837,0.427,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.42735042735042733,63.29113924050633,0"
"47,4,37,4,1,1,1438.3,703,0.865,4341,80,0.951,0.489,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.48877146631439894,54.2625,0"
"37,3,26,6,2,1,14485.0,2124,0.527,3895,87,0.776,0.147,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.1466344494304453,44.770114942528735,0"
"47,5,36,4,3,2,6043.0,0,0.627,4256,78,0.529,0.0,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,54.56410256410256,0"
"43,2,35,5,3,2,6348.0,0,0.4,1732,39,0.393,0.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.0,44.41025641025641,1"
"56,0,48,3,3,1,1438.3,0,0.618,4210,75,0.5,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,56.13333333333333,0"
"43,3,36,4,2,3,17239.0,0,0.393,1789,38,0.357,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,47.078947368421055,1"
"45,3,36,5,2,3,18432.0,484,0.557,2300,45,0.552,0.026,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.026258680555555556,51.111111111111114,1"
"47,1,32,6,2,2,1636.0,1135,0.754,5056,85,0.809,0.694,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.6937652811735942,59.48235294117647,0"
"43,3,33,6,1,3,7951.0,1456,0.882,4452,65,0.512,0.183,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1831216199220224,68.49230769230769,0"
"44,3,34,5,3,3,14201.0,0,0.574,2223,47,0.679,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,47.297872340425535,1"
"52,0,42,4,3,2,2723.0,1544,0.794,4108,70,1.258,0.567,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.5670216672787367,58.68571428571428,0"
"52,1,44,5,2,2,2019.0,991,0.799,3603,59,0.967,0.491,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.4908370480435859,61.067796610169495,0"
"43,3,25,5,1,2,10305.0,1870,0.722,4018,63,0.8,0.181,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.18146530810286268,63.77777777777778,0"
"49,3,32,4,3,3,3114.0,2208,0.824,5219,86,0.686,0.709,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.7090558766859345,60.68604651162791,0"
"40,3,28,6,2,2,4323.0,0,0.817,2451,38,0.727,0.0,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,64.5,1"
"50,2,36,3,2,2,3647.0,2517,0.842,2935,58,0.933,0.69,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.6901562928434329,50.60344827586207,1"
"43,2,35,5,2,2,1849.0,1293,0.835,4678,71,0.972,0.699,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.6992969172525689,65.88732394366197,0"
"53,1,47,3,3,1,2540.0,1859,0.768,4480,80,0.702,0.732,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.7318897637795275,56.0,0"
"42,5,31,6,3,2,4972.0,0,0.719,4524,72,0.756,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,62.833333333333336,0"
"55,2,47,3,3,1,13565.0,0,0.56,3705,69,0.917,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.0,53.69565217391305,0"
"40,2,29,3,2,2,6332.0,318,0.783,2505,43,0.536,0.05,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.05022109917877448,58.25581395348837,1"
"41,2,36,4,3,2,6062.0,761,0.307,3877,66,0.375,0.126,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.1255361266908611,58.74242424242424,0"
"47,3,29,4,2,2,2897.0,638,1.041,4491,75,0.786,0.22,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.22022782188470832,59.88,0"
"46,4,36,4,5,0,13407.0,1341,0.928,4869,84,0.615,0.1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.1000223763705527,57.964285714285715,0"
"50,2,40,5,2,2,6610.0,1663,0.813,4735,83,0.766,0.252,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.25158850226928897,57.04819277108434,0"
"33,4,36,5,3,4,1438.3,0,0.98,2439,43,0.72,0.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0.0,56.72093023255814,1"
"45,5,34,4,1,2,2030.0,1269,0.646,5067,88,0.725,0.625,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6251231527093596,57.57954545454545,0"
"53,1,43,1,2,3,3146.0,0,0.414,1868,38,0.31,0.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,49.1578947368421,1"
"36,0,30,5,3,2,5302.0,2414,0.779,4284,74,0.682,0.455,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.45529988683515654,57.891891891891895,0"
"55,2,45,6,2,3,3185.0,1820,0.965,5069,81,1.025,0.571,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.5714285714285714,62.58024691358025,0"
"42,3,36,4,3,2,4328.0,1749,0.806,4593,72,1.0,0.404,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.40411275415896486,63.791666666666664,0"
"51,3,45,3,3,3,2238.0,1300,1.071,4508,79,0.756,0.581,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.580875781948168,57.063291139240505,0"
"44,4,36,4,3,3,2658.0,1884,0.627,4779,83,0.93,0.709,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.708803611738149,57.57831325301205,0"
"47,1,36,4,2,2,9090.0,1371,0.64,4422,65,0.585,0.151,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.15082508250825083,68.03076923076924,0"
"46,5,28,3,2,3,2424.0,2169,0.613,4209,76,0.767,0.895,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.8948019801980198,55.38157894736842,0"
"57,2,36,5,1,3,1438.3,0,0.565,3848,75,0.705,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,51.306666666666665,0"
"43,1,27,4,3,3,1438.3,0,0.481,2137,40,0.333,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,53.425,1"
"61,1,44,4,3,2,2303.0,540,0.57,3440,46,0.704,0.234,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.23447676943117673,74.78260869565217,0"
"51,2,41,4,2,3,2792.0,887,0.793,4074,81,0.8,0.318,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31769340974212035,50.2962962962963,0"
"44,4,32,3,1,2,2900.0,1987,0.667,4549,70,0.75,0.685,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6851724137931035,64.98571428571428,0"
"46,2,33,3,3,3,2267.0,1283,0.761,4249,81,0.8,0.566,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5659461843846493,52.45679012345679,0"
"52,1,34,3,3,3,4189.0,2066,0.686,4661,85,0.735,0.493,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.4931964669372165,54.83529411764706,0"
"45,4,39,6,3,2,12890.0,0,0.576,2216,51,0.545,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,43.450980392156865,1"
"35,2,26,6,1,2,3269.0,1434,0.63,4672,66,0.65,0.439,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.4386662587947385,70.78787878787878,0"
"59,1,36,6,2,2,2759.0,2481,0.588,5037,84,0.68,0.899,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8992388546574845,59.964285714285715,0"
"46,5,37,3,2,2,1787.0,0,0.654,2345,36,0.286,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,65.13888888888889,1"
"43,3,33,4,2,3,6854.0,0,0.703,4578,72,0.756,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,63.583333333333336,0"
"35,1,27,3,2,2,2904.0,2517,0.624,2653,46,0.586,0.867,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.8667355371900827,57.67391304347826,1"
"44,0,34,5,2,2,5293.0,1236,0.848,4572,90,0.8,0.234,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2335159644813905,50.8,0"
"57,3,49,4,2,1,1781.0,0,0.57,4593,81,0.8,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,56.7037037037037,0"
"50,3,36,4,3,2,3276.0,2353,0.725,4488,92,0.736,0.718,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.7182539682539683,48.78260869565217,0"
"55,2,48,5,3,3,34516.0,1384,0.625,3807,82,0.864,0.04,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.0400973461583034,46.426829268292686,0"
"48,4,30,3,3,2,14670.0,1900,0.806,4221,83,0.766,0.13,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.12951601908657123,50.855421686746986,0"
"59,2,36,3,3,3,4375.0,0,0.621,2507,53,0.472,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,47.301886792452834,1"
"36,2,24,6,3,3,3448.0,1903,0.841,5471,87,0.642,0.552,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5519141531322506,62.88505747126437,0"
"43,2,33,5,3,3,2111.0,1761,0.753,2112,46,0.769,0.834,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.8342018000947419,45.91304347826087,1"
"55,2,36,4,1,3,3123.0,0,0.513,4424,81,0.723,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,54.617283950617285,0"
"42,4,19,5,3,2,8374.0,0,0.885,4493,59,1.034,0.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,76.15254237288136,0"
"48,1,28,3,1,2,15713.0,1387,0.904,4775,61,0.605,0.088,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.08827085852478839,78.27868852459017,0"
"60,0,36,6,3,2,4115.0,1231,0.745,3627,61,1.179,0.299,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.2991494532199271,59.459016393442624,0"
"50,3,36,6,3,2,6925.0,0,0.821,2506,36,0.44,0.0,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.0,69.61111111111111,1"
"42,2,30,5,3,2,1898.0,725,0.664,5051,64,1.065,0.382,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.38198103266596417,78.921875,0"
"44,1,39,4,3,2,2021.0,1182,0.794,4209,77,0.833,0.585,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.5848589807026224,54.66233766233766,0"
"33,3,13,5,3,3,1630.0,1008,0.695,4143,67,0.595,0.618,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.6184049079754601,61.83582089552239,0"
"48,4,43,3,2,4,1538.0,0,0.684,2275,43,0.483,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,52.906976744186046,1"
"48,5,38,6,2,3,22639.0,1481,0.703,4219,65,0.477,0.065,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0.06541808383762533,64.9076923076923,0"
"39,3,19,5,1,2,2452.0,2423,0.778,4204,63,0.8,0.988,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.9881729200652528,66.73015873015873,0"
"32,4,22,6,3,3,1438.3,1056,0.986,4885,78,1.053,0.734,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.7342000973371341,62.62820512820513,0"
"41,2,24,5,2,3,9924.0,0,0.517,1949,43,0.483,0.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,45.325581395348834,1"
"37,2,26,4,2,2,2586.0,835,0.721,4883,73,0.825,0.323,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.322892498066512,66.89041095890411,0"
"59,1,52,6,3,3,2308.0,2094,0.722,4869,77,0.75,0.907,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.9072790294627383,63.23376623376623,0"
"48,2,42,4,2,0,10514.0,1494,0.649,4949,76,0.81,0.142,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1420962526155602,65.11842105263158,0"
"54,3,44,3,3,3,1655.0,0,0.766,4621,67,0.675,0.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,68.97014925373135,0"
"41,2,25,4,2,2,2768.0,2228,0.864,5112,86,0.87,0.805,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.8049132947976878,59.44186046511628,0"
"59,0,52,3,3,3,2533.0,2076,0.738,3816,75,0.829,0.82,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.8195815238847217,50.88,0"
"48,2,42,6,3,2,25658.0,1721,0.592,4498,85,0.635,0.067,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.06707459661703952,52.917647058823526,0"
"55,2,36,6,2,3,4410.0,2517,0.53,1883,44,0.63,0.571,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5707482993197279,42.79545454545455,1"
"49,4,39,6,3,2,3468.0,2517,0.746,2494,39,0.345,0.726,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.7257785467128027,63.94871794871795,1"
"51,3,36,4,2,3,1438.3,0,0.709,4323,70,0.667,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,61.75714285714286,0"
"34,3,15,5,1,3,1438.3,0,0.689,2819,48,0.6,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,58.729166666666664,1"
"55,1,36,3,2,3,6968.0,1430,0.95,4037,69,1.029,0.205,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.20522388059701493,58.507246376811594,0"
"35,3,22,3,1,3,2441.0,1670,0.697,4105,73,0.553,0.684,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.6841458418680868,56.23287671232877,0"
"46,4,37,3,2,2,1836.0,0,0.323,1799,28,0.167,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,64.25,1"
"50,1,36,5,1,3,2560.0,1807,0.995,4456,70,0.522,0.706,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.705859375,63.65714285714286,0"
"43,4,36,4,1,2,32733.0,1448,0.655,3452,54,0.862,0.044,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0442367030214157,63.925925925925924,0"
"48,2,41,5,3,2,2964.0,2517,0.699,2327,38,0.81,0.849,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.8491902834008097,61.23684210526316,1"
"44,1,29,6,1,2,8315.0,1008,0.718,4088,66,0.61,0.121,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0.12122669873722189,61.93939393939394,0"
"65,0,56,6,3,3,2279.0,1789,0.865,4091,82,0.907,0.785,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.7849934181658622,49.890243902439025,0"
"53,4,48,5,1,2,34516.0,800,0.804,3819,72,0.6,0.023,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.023177656738903697,53.041666666666664,0"
"49,4,39,5,1,2,1438.3,0,0.562,3691,77,0.51,0.0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,47.935064935064936,0"
"45,3,36,6,2,3,2020.0,1103,0.942,4951,85,0.932,0.546,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5460396039603961,58.247058823529414,0"
"44,2,35,3,3,3,34516.0,0,0.767,2227,44,0.63,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.0,50.61363636363637,1"
"56,2,47,5,2,1,5261.0,1966,0.672,4448,86,0.792,0.374,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,0.3736932142178293,51.72093023255814,0"
"43,3,31,3,3,1,2692.0,2039,0.853,4622,73,0.78,0.757,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.7574294205052006,63.31506849315068,0"
"49,3,36,5,2,1,1994.0,0,0.829,4434,69,0.568,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,64.26086956521739,0"
"44,3,37,5,2,3,3290.0,0,0.841,4780,84,0.615,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,56.904761904761905,0"
"52,5,41,4,2,3,3035.0,1960,0.566,4104,79,0.927,0.646,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.6457990115321252,51.949367088607595,0"
"37,2,36,4,3,1,2407.0,1552,0.62,4983,86,0.755,0.645,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.6447860407145825,57.94186046511628,0"
"47,3,35,6,3,2,1781.0,0,0.693,2196,35,0.75,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,62.74285714285714,1"
"40,1,28,5,2,3,3680.0,0,0.729,2725,41,0.577,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.0,66.46341463414635,1"
"48,4,36,4,3,3,2740.0,2425,0.816,2431,46,0.394,0.885,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.885036496350365,52.84782608695652,1"
"42,2,31,4,6,3,4311.0,822,0.722,4965,94,0.541,0.191,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.1906750173973556,52.819148936170215,0"
"42,3,32,5,3,3,1931.0,1297,1.037,4693,66,0.833,0.672,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6716727084412222,71.10606060606061,0"
"59,0,36,5,3,3,3604.0,1483,0.597,4576,87,0.706,0.411,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.41148723640399554,52.59770114942529,0"
"47,2,34,6,2,2,2190.0,0,0.63,4416,68,0.581,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,64.94117647058823,0"
"56,2,36,3,1,2,8438.0,1825,0.589,4798,89,0.712,0.216,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.21628347949751126,53.91011235955056,0"
"46,3,36,3,2,3,3413.0,2372,0.7,5029,86,0.792,0.695,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.6949897450922942,58.47674418604651,0"
"26,0,14,3,2,1,2163.0,1942,0.582,4380,57,0.781,0.898,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.8978270920018493,76.84210526315789,0"
"42,1,36,4,3,1,3595.0,1904,0.891,5025,84,0.647,0.53,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.529624478442281,59.82142857142857,0"
"47,1,41,5,3,3,9036.0,1080,0.742,4500,83,0.66,0.12,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.11952191235059761,54.21686746987952,0"
"48,2,31,5,1,1,2315.0,1565,0.873,4828,90,0.8,0.676,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6760259179265659,53.644444444444446,0"
